,City,State,Country,log,lat,log_S,lat_S,log_Con,lat_Con,id_country,id_state,id_city
1283,Itarsi,Madhya Pradesh,India,77.762753,22.6124961,77.87802024154418,23.71530461363636,78.6677428,22.3511148,85,10414,41284
1284,Seoni,Madhya Pradesh,India,79.721044651047,22.2758789,77.87802024154418,23.71530461363636,78.6677428,22.3511148,85,10414,41285
1285,Mundi,Madhya Pradesh,India,72.1736604,22.1980259,77.87802024154418,23.71530461363636,78.6677428,22.3511148,85,10414,41286
1286,Chandrapur,Maharashtra,India,79.50454752230621,20.0967555,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41287
1287,Jogeshwari,Maharashtra,India,72.8488199,19.1348994,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41288
1288,Amravati,Maharashtra,India,77.64429617998744,21.15454115,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41289
1289,Nashik,Maharashtra,India,73.7902364,20.0112475,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41290
1290,Navi Mumbai,Maharashtra,India,73.0198537,19.0308262,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41291
1291,Pune,Maharashtra,India,73.8544541,18.521428,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41292
1292,Ulhasnagar,Maharashtra,India,73.19143234839959,19.19381615,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41293
1293,Nagpur,Maharashtra,India,79.0820556,21.1498134,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41294
1294,Akola,Maharashtra,India,77.1921156663574,20.76181225,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41295
1295,Kolhapur,Maharashtra,India,74.2405329,16.7028412,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41296
1296,Panvel,Maharashtra,India,73.10288130582491,18.96558885,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41297
1297,Mumbai,Maharashtra,India,72.878176,19.0785451,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41298
1298,Thane,Maharashtra,India,72.9701779,19.1943294,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41299
1299,Aurangabad,Maharashtra,India,84.41448983395554,24.786306,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41300
1300,Jalgaon,Maharashtra,India,75.52612463784979,20.84288265,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41301
1301,Nandurbar,Maharashtra,India,74.54070114836503,21.51450155,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41302
1302,Ambajogai,Maharashtra,India,76.3854836,18.7318232,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41303
1303,Solapur,Maharashtra,India,75.27632027348457,17.84990665,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41304
1304,Miraj,Maharashtra,India,74.71089474233874,16.85851605,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41305
1305,Latur,Maharashtra,India,76.75542361334745,18.35159075,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41306
1306,Sangli,Maharashtra,India,74.58676543279755,17.1726928,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41307
1307,Sindhudurg,Maharashtra,India,73.65220860183584,16.135719299999998,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41308
1308,Wardha,Maharashtra,India,78.61314549522919,20.82562315,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41309
1309,Gondia,Maharashtra,India,80.1962729,21.455228,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41310
1310,Nanded,Maharashtra,India,77.48319215130235,19.09400875,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41311
1311,Mumbai Suburban,Maharashtra,India,72.88619365454353,19.1306115,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41312
1312,Jalna,Maharashtra,India,75.87085986165867,19.91883295,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41313
1313,Chiplun,Maharashtra,India,73.5298410406809,17.427355499999997,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41314
1314,Dhule,Maharashtra,India,74.48990147066098,21.13170235,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41315
1315,Baramati,Maharashtra,India,74.45340540036307,18.21985375,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41316
1316,Malegaon,Maharashtra,India,74.57175729734101,20.58968735,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41317
1317,Palghar,Maharashtra,India,72.82491116145356,19.684661,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41318
1318,Yavatmal,Maharashtra,India,78.1186870440679,20.3270469,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41319
1319,Ahmadnagar,Maharashtra,India,74.7219979,19.074352,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41320
1320,Beed,Maharashtra,India,75.90978399809711,18.9918442,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41321
1321,Ratnagiri,Maharashtra,India,73.4569787039826,17.282607900000002,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41322
1322,Sindi,Maharashtra,India,24.654599119446672,58.40007255,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41323
1323,Satara,Maharashtra,India,74.29827807601782,17.63612885,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41324
1324,Gondiya,Maharashtra,India,80.26838674856234,21.1456285,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41325
1325,Alibag,Maharashtra,India,72.95201127018711,18.6571882,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41326
1326,Buldana,Maharashtra,India,76.40869861474177,20.562845000000003,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41327
1327,Ahmednagar,Maharashtra,India,74.85802430085195,19.162772500000003,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41328
1328,Parbhani,Maharashtra,India,76.60264434278307,19.29019805,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41329
1329,Khed,Maharashtra,India,73.43643142198046,17.733491649999998,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41330
1330,Kalyan,Maharashtra,India,73.23586552517415,19.2716301,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41331
1331,Kamthi,Maharashtra,India,78.5500574,21.4565535,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41332
1332,Virar,Maharashtra,India,72.8120613,19.4497996,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41333
1333,Barsi,Maharashtra,India,44.27782,3.9354,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41334
1334,Ichalkaranji,Maharashtra,India,74.4555755,16.6959348,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41335
1335,Raigarh,Maharashtra,India,83.5,22.5,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41336
1336,Bhiwandi,Maharashtra,India,73.08048927121621,19.3625308,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41337
1337,Dombivli,Maharashtra,India,73.0910271,19.2148599,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41338
1338,Pimpri,Maharashtra,India,73.8025117,18.6229526,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41339
1339,Bhusawal,Maharashtra,India,75.83962967509835,20.9946183,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41340
1340,Lonavla,Maharashtra,India,109.66909765507624,-7.40294275,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41341
1341,Khopoli,Maharashtra,India,73.3438185,18.787747,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41342
1342,Malkapur,Maharashtra,India,76.20573655301347,20.893135800000003,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41343
1343,Tumsar,Maharashtra,India,80.2968192,21.2663002,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41344
1344,Andheri,Maharashtra,India,72.8464205,19.1196976,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41345
1345,Goregaon,Maharashtra,India,73.2950641,18.153715,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41346
1346,Borivli,Maharashtra,India,72.8502063,19.2251085,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41347
1347,,Maharashtra,India,11.0480288,46.3144754,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41348
1348,Hinganghat,Maharashtra,India,78.74239647465441,20.47519495,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41349
1349,Vashi,Maharashtra,India,72.9952364,19.075784,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41350
1350,Bhayandar,Maharashtra,India,72.8530973,19.3102682,73.63946080976976,19.810844417692305,78.6677428,22.3511148,85,10415,41351
1351,Imphal,Manipur,India,93.9364419,24.7991162,66.28820103176635,31.83421058333333,78.6677428,22.3511148,85,10416,41352
1352,Kakching,Manipur,India,93.88013239529906,24.38904015,66.28820103176635,31.83421058333333,78.6677428,22.3511148,85,10416,41353
1353,,Manipur,India,11.0480288,46.3144754,66.28820103176635,31.83421058333333,78.6677428,22.3511148,85,10416,41354
1354,Shillong,Meghalaya,India,91.8825282,25.5760446,61.06855707259249,32.861528850000006,78.6677428,22.3511148,85,10417,41355
1355,Tura,Meghalaya,India,0.6889268,47.3900474,61.06855707259249,32.861528850000006,78.6677428,22.3511148,85,10417,41356
1356,East Garo Hills,Meghalaya,India,90.63421621777748,25.61849455,61.06855707259249,32.861528850000006,78.6677428,22.3511148,85,10417,41357
1357,Aizawl,Mizoram,India,92.7382905,23.7435236,92.7382905,23.7435236,78.6677428,22.3511148,85,10418,41358
1358,Dimapur,Nagaland,India,93.721703,25.911744,93.944185,25.830872,78.6677428,22.3511148,85,10419,41359
1359,Kohima,Nagaland,India,94.166667,25.75,93.944185,25.830872,78.6677428,22.3511148,85,10419,41360
1360,Cuttack,Odisha,India,85.8792,20.4686,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41361
1361,Bhubaneshwar,Odisha,India,85.8394521,20.2602964,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41362
1362,Balangir,Odisha,India,83.44097217446247,20.74978325,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41363
1363,Sambalpur,Odisha,India,83.98368580351055,21.4706422,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41364
1364,Brahmapur,Odisha,India,84.8071371267063,19.29990405,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41365
1365,Rourkela,Odisha,India,84.8577520139704,22.2539994,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41366
1366,Koraput,Odisha,India,82.6081182778727,18.7232023,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41367
1367,Mayurbhanj,Odisha,India,86.5,21.75,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41368
1368,Keonjhar,Odisha,India,85.5,21.5,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41369
1369,Ganjam,Odisha,India,85.04710406447731,19.4129711,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41370
1370,Puri,Odisha,India,85.8252538,19.8076083,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41371
1371,Balasore,Odisha,India,86.9202627,21.5002888,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41372
1372,Angul,Odisha,India,85.0973949,20.8382426,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41373
1373,Bargarh,Odisha,India,83.65768298821486,21.3477634,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41374
1374,Dhenkanal,Odisha,India,85.5,20.75,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41375
1375,Jharsuguda,Odisha,India,84.00905063735019,21.87705125,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41376
1376,Bhuban,Odisha,India,85.8058272904394,20.913456850000003,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41377
1377,Chatrapur,Odisha,India,84.9737421,19.3592282,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41378
1378,Champua,Odisha,India,85.58517122411192,22.00580135,85.04409511584821,20.75204418157895,78.6677428,22.3511148,85,10420,41379
1379,Puducherry,Puducherry,India,79.80694879844232,10.91564885,65.20819161968846,18.36053093,78.6677428,22.3511148,85,10421,41380
1380,,Puducherry,India,11.0480288,46.3144754,65.20819161968846,18.36053093,78.6677428,22.3511148,85,10421,41381
1381,Karaikal,Puducherry,India,79.8375761,10.91571,65.20819161968846,18.36053093,78.6677428,22.3511148,85,10421,41382
1382,Mahe,Puducherry,India,75.5364701,11.7021978,65.20819161968846,18.36053093,78.6677428,22.3511148,85,10421,41383
1383,Lawspet,Puducherry,India,79.8119343,11.9546226,65.20819161968846,18.36053093,78.6677428,22.3511148,85,10421,41384
1384,Bhatinda,Punjab,India,75.0,30.25,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41385
1385,Jalandhar,Punjab,India,75.56805772253911,31.29201065,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41386
1386,Ludhiana,Punjab,India,75.851601,30.9090157,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41387
1387,Amritsar,Punjab,India,74.8736788,31.6343083,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41388
1388,Bhawanigarh,Punjab,India,76.041332,30.2623648,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41389
1389,Sri Muktsar Sahib,Punjab,India,74.5182,30.4692,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41390
1390,Patiala,Punjab,India,76.3398720856221,30.2090874,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41391
1391,Mohali,Punjab,India,76.7176885,30.7041168,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41392
1392,Faridkot,Punjab,India,74.79477422840449,30.60092505,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41393
1393,Pathankot,Punjab,India,75.6528858,32.2692452,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41394
1394,Ahmedgarh,Punjab,India,78.1210764,28.2382262,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41395
1395,Hoshiarpur,Punjab,India,75.84644246890946,31.60857425,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41396
1396,Abohar,Punjab,India,74.1956597,30.1450543,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41397
1397,Dera Bassi,Punjab,India,76.8438542,30.5882408,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41398
1398,Kharar,Punjab,India,75.8763993,29.1367093,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41399
1399,Firozpur,Punjab,India,74.66014081248886,30.88510035,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41400
1400,Mansa,Punjab,India,75.4889866137018,29.8769971,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41401
1401,Dasuya,Punjab,India,75.6573011,31.8143115,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41402
1402,Sangrur,Punjab,India,75.8535154380713,30.1358257,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41403
1403,Phagwara,Punjab,India,75.7696463,31.2206734,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41404
1404,Batala,Punjab,India,75.1999941,31.8193025,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41405
1405,,Punjab,India,11.0480288,46.3144754,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41406
1406,Tarn Taran Sahib,Punjab,India,74.9269621,31.4555254,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41407
1407,Ajitgarh,Punjab,India,76.7176885,30.7041168,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41408
1408,Zirakpur,Punjab,India,76.8200648,30.6557257,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41409
1409,Kotkapura,Punjab,India,74.8210744,30.5791768,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41410
1410,Kapurthala,Punjab,India,75.30552273989395,31.38524095,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41411
1411,Khanna,Punjab,India,80.0634887,25.5656914,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41412
1412,Gurdaspur,Punjab,India,75.316667,32.166667,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41413
1413,Moga,Punjab,India,75.16057422541162,30.7839866,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41414
1414,Nawanshahr,Punjab,India,76.15768480633812,31.1268889,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41415
1415,Fatehgarh Sahib,Punjab,India,76.3887563,30.6466737,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41416
1416,Bhadaur,Punjab,India,77.430911,24.4943346,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41417
1417,Jandiala,Punjab,India,75.617373,31.1596218,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41418
1418,Barnala,Punjab,India,75.504017418548,30.3704685,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41419
1419,Budhlada,Punjab,India,75.549854,29.9255593,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41420
1420,Qadian,Punjab,India,75.3758091,31.8194229,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41421
1421,Rajpura,Punjab,India,76.5937658,30.4776857,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41422
1422,Jagraon,Punjab,India,75.4753645,30.8041704,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41423
1423,Nabha,Punjab,India,76.1528674,30.3739948,73.90514074766548,31.111754460833332,78.6677428,22.3511148,85,10422,41424
1424,Jaipur,Rajasthan,India,75.8189817,26.9154576,73.92179521271902,27.14958206311476,78.6677428,22.3511148,85,10423,41425
1425,Udaipur,Rajasthan,India,73.6862571,24.578721,73.92179521271902,27.14958206311476,78.6677428,22.3511148,85,10423,41426
