,City,id_state,log,lat,category,1_period,2_period,3_period,4_period,5_period,6_period,7_period,8_period,9_period,10_period,primary,secondary,tertiary,quaternary
10035,Godhra,10407,73.6245157,22.7785001,Vet,82,23,49,19,54,19,22,74,88,28,98,74,76,70
10036,Godhra,10407,73.6245157,22.7785001,Ene,83,50,21,22,30,41,27,90,41,38,97,12,54,78
10037,Godhra,10407,73.6245157,22.7785001,hom,25,16,24,12,96,48,12,15,75,63,64,35,90,69
10038,Godhra,10407,73.6245157,22.7785001,Tra,60,71,34,97,83,66,92,68,98,12,65,20,69,38
10039,Godhra,10407,73.6245157,22.7785001,Una,38,24,89,81,37,58,92,87,80,40,50,97,91,45
10040,Mehsana,10407,72.3867981,23.6015557,Ayu,66,32,67,31,13,22,30,38,31,53,88,96,70,69
10041,Mehsana,10407,72.3867981,23.6015557,Chi,30,60,63,35,68,83,72,47,35,51,88,50,19,35
10042,Mehsana,10407,72.3867981,23.6015557,Den,89,87,15,69,25,20,44,30,48,12,64,67,18,57
10043,Mehsana,10407,72.3867981,23.6015557,Allo,74,37,14,67,20,28,73,68,29,73,64,59,18,11
10044,Mehsana,10407,72.3867981,23.6015557,Nat,33,19,87,63,22,29,79,85,32,39,39,46,53,10
10045,Mehsana,10407,72.3867981,23.6015557,Vet,93,81,52,92,75,63,87,96,34,14,49,45,63,96
10046,Mehsana,10407,72.3867981,23.6015557,Ene,55,12,52,26,16,59,42,78,19,12,92,18,30,18
10047,Mehsana,10407,72.3867981,23.6015557,hom,68,98,21,45,68,48,49,58,95,60,18,72,29,76
10048,Mehsana,10407,72.3867981,23.6015557,Tra,16,18,32,13,40,47,10,58,79,50,75,13,14,33
10049,Mehsana,10407,72.3867981,23.6015557,Una,94,95,78,68,14,28,37,29,72,46,73,27,62,97
10050,Limbdi,10407,71.7899425,22.5660006,Ayu,37,71,83,99,99,60,70,43,81,52,35,19,38,57
10051,Limbdi,10407,71.7899425,22.5660006,Chi,52,73,41,28,90,71,42,39,25,70,37,49,40,30
10052,Limbdi,10407,71.7899425,22.5660006,Den,30,98,78,17,78,45,83,62,64,48,46,27,11,42
10053,Limbdi,10407,71.7899425,22.5660006,Allo,58,57,17,47,42,65,19,14,95,84,67,43,80,34
10054,Limbdi,10407,71.7899425,22.5660006,Nat,96,92,68,47,29,22,52,57,39,63,46,82,99,78
10055,Limbdi,10407,71.7899425,22.5660006,Vet,26,13,90,73,20,44,59,29,20,28,19,19,21,73
10056,Limbdi,10407,71.7899425,22.5660006,Ene,80,89,82,12,58,48,13,45,93,85,58,96,84,46
10057,Limbdi,10407,71.7899425,22.5660006,hom,54,76,32,99,11,11,49,68,42,23,84,14,95,22
10058,Limbdi,10407,71.7899425,22.5660006,Tra,35,91,92,48,67,70,67,51,41,82,68,24,60,60
10059,Limbdi,10407,71.7899425,22.5660006,Una,82,76,82,54,55,59,48,18,85,64,75,94,95,73
10060,Karjan,10407,73.5043874,21.7118499,Ayu,40,10,36,73,12,84,67,39,58,77,25,38,94,31
10061,Karjan,10407,73.5043874,21.7118499,Chi,87,58,84,15,59,32,37,57,93,63,33,34,49,71
10062,Karjan,10407,73.5043874,21.7118499,Den,24,89,30,53,71,92,68,46,51,66,61,14,45,85
10063,Karjan,10407,73.5043874,21.7118499,Allo,38,61,56,56,40,43,66,93,83,12,14,44,22,98
10064,Karjan,10407,73.5043874,21.7118499,Nat,44,51,18,37,29,31,41,62,33,82,60,92,62,66
10065,Karjan,10407,73.5043874,21.7118499,Vet,73,51,56,19,17,33,93,74,71,39,50,58,18,18
10066,Karjan,10407,73.5043874,21.7118499,Ene,89,96,63,34,13,37,89,35,33,72,71,87,63,94
10067,Karjan,10407,73.5043874,21.7118499,hom,25,79,10,27,41,22,60,41,80,37,33,17,73,35
10068,Karjan,10407,73.5043874,21.7118499,Tra,16,77,58,80,95,49,13,66,65,28,99,11,64,31
10069,Karjan,10407,73.5043874,21.7118499,Una,70,73,95,26,73,87,66,20,90,49,22,42,70,45
10070,Siddhpur,10407,72.3681846,23.918279,Ayu,91,12,66,82,61,60,27,47,96,60,50,75,95,63
10071,Siddhpur,10407,72.3681846,23.918279,Chi,79,44,20,16,88,88,87,86,44,27,48,50,27,82
10072,Siddhpur,10407,72.3681846,23.918279,Den,79,89,10,99,62,39,96,49,57,18,35,98,30,39
10073,Siddhpur,10407,72.3681846,23.918279,Allo,25,14,25,23,89,58,97,65,82,26,22,88,53,34
10074,Siddhpur,10407,72.3681846,23.918279,Nat,58,52,60,46,70,13,53,31,12,33,10,35,56,64
10075,Siddhpur,10407,72.3681846,23.918279,Vet,66,79,24,18,33,42,28,51,68,66,45,75,79,55
10076,Siddhpur,10407,72.3681846,23.918279,Ene,99,85,31,67,80,52,44,76,14,88,40,92,76,79
10077,Siddhpur,10407,72.3681846,23.918279,hom,95,39,72,26,86,83,33,45,22,11,36,20,72,83
10078,Siddhpur,10407,72.3681846,23.918279,Tra,25,85,88,84,42,57,31,17,70,67,48,62,67,54
10079,Siddhpur,10407,72.3681846,23.918279,Una,27,26,88,19,29,31,95,19,45,76,62,27,17,60
10080,Amroli,10407,74.2673743,15.995681,Ayu,36,43,85,80,30,10,58,60,35,88,65,36,79,73
10081,Amroli,10407,74.2673743,15.995681,Chi,93,53,40,75,40,89,49,38,99,77,71,83,68,24
10082,Amroli,10407,74.2673743,15.995681,Den,57,98,10,71,33,50,73,74,90,85,93,98,36,56
10083,Amroli,10407,74.2673743,15.995681,Allo,76,90,71,42,86,32,35,51,14,37,37,44,30,99
10084,Amroli,10407,74.2673743,15.995681,Nat,70,52,98,97,79,83,43,80,19,96,50,45,68,48
10085,Amroli,10407,74.2673743,15.995681,Vet,72,56,16,18,64,66,25,48,99,19,66,33,64,21
10086,Amroli,10407,74.2673743,15.995681,Ene,99,49,90,61,88,37,53,99,52,15,35,59,89,28
10087,Amroli,10407,74.2673743,15.995681,hom,80,59,63,61,63,67,36,10,84,37,91,69,18,80
10088,Amroli,10407,74.2673743,15.995681,Tra,20,71,78,55,90,39,12,54,65,17,45,64,63,27
10089,Amroli,10407,74.2673743,15.995681,Una,58,59,78,40,62,57,66,28,50,21,30,23,90,35
10090,Kheda,10407,72.833333,22.75,Ayu,64,10,73,39,96,88,95,22,24,16,82,56,16,66
10091,Kheda,10407,72.833333,22.75,Chi,10,33,74,45,52,51,13,91,98,41,94,84,15,47
10092,Kheda,10407,72.833333,22.75,Den,44,85,95,83,36,11,36,88,33,70,24,53,52,95
10093,Kheda,10407,72.833333,22.75,Allo,29,73,82,59,97,50,75,24,13,23,50,88,35,45
10094,Kheda,10407,72.833333,22.75,Nat,39,81,42,64,25,66,90,55,18,53,17,84,42,72
10095,Kheda,10407,72.833333,22.75,Vet,32,86,60,29,67,37,43,80,77,57,43,39,66,63
10096,Kheda,10407,72.833333,22.75,Ene,54,34,58,95,92,45,18,18,78,33,34,45,66,41
10097,Kheda,10407,72.833333,22.75,hom,28,20,74,72,68,78,57,21,55,48,39,37,66,12
10098,Kheda,10407,72.833333,22.75,Tra,74,82,93,32,61,62,19,11,53,41,80,61,44,24
10099,Kheda,10407,72.833333,22.75,Una,89,98,71,26,74,51,91,22,75,91,79,13,83,17
10100,Panchali,10407,83.1741956,18.4813983,Ayu,10,17,72,67,79,90,74,93,91,25,26,85,19,67
10101,Panchali,10407,83.1741956,18.4813983,Chi,78,71,31,40,57,23,94,97,88,77,86,86,56,78
10102,Panchali,10407,83.1741956,18.4813983,Den,51,33,19,31,48,93,38,76,85,88,81,50,71,54
10103,Panchali,10407,83.1741956,18.4813983,Allo,69,65,56,30,66,40,60,71,24,43,45,32,52,25
10104,Panchali,10407,83.1741956,18.4813983,Nat,22,83,51,14,29,61,85,99,44,67,78,53,76,58
10105,Panchali,10407,83.1741956,18.4813983,Vet,57,41,45,51,71,89,73,61,41,88,45,95,93,63
10106,Panchali,10407,83.1741956,18.4813983,Ene,98,31,71,24,23,81,20,38,97,79,34,89,40,83
10107,Panchali,10407,83.1741956,18.4813983,hom,27,27,36,43,87,86,55,19,46,29,51,28,91,80
10108,Panchali,10407,83.1741956,18.4813983,Tra,96,10,75,72,97,67,32,21,56,75,54,58,21,17
10109,Panchali,10407,83.1741956,18.4813983,Una,88,20,84,42,81,28,61,67,57,61,69,84,93,12
10110,Porbandar,10407,69.611,21.6409,Ayu,34,24,45,91,40,53,30,60,77,22,24,58,35,33
10111,Porbandar,10407,69.611,21.6409,Chi,28,30,91,24,18,52,85,31,59,13,40,82,74,63
10112,Porbandar,10407,69.611,21.6409,Den,54,83,15,78,24,53,99,66,16,22,93,27,90,78
10113,Porbandar,10407,69.611,21.6409,Allo,70,68,71,41,33,38,33,32,45,95,53,39,42,28
10114,Porbandar,10407,69.611,21.6409,Nat,19,58,54,64,65,67,88,45,65,76,12,79,23,91
10115,Porbandar,10407,69.611,21.6409,Vet,72,54,98,22,56,50,66,41,66,53,64,46,74,15
10116,Porbandar,10407,69.611,21.6409,Ene,85,61,76,65,87,99,66,39,71,62,62,29,39,97
10117,Porbandar,10407,69.611,21.6409,hom,71,39,31,38,30,14,14,16,29,71,63,43,55,59
10118,Porbandar,10407,69.611,21.6409,Tra,24,85,60,34,23,10,63,36,20,10,36,62,70,93
10119,Porbandar,10407,69.611,21.6409,Una,60,12,45,77,95,99,17,12,48,58,71,58,73,23
10120,Dahod,10407,74.2556823,22.8358786,Ayu,28,90,24,45,60,34,15,65,57,29,94,45,26,10
10121,Dahod,10407,74.2556823,22.8358786,Chi,11,47,37,26,30,17,68,92,54,37,92,64,80,25
10122,Dahod,10407,74.2556823,22.8358786,Den,83,72,70,45,49,32,67,62,31,13,86,71,34,96
10123,Dahod,10407,74.2556823,22.8358786,Allo,25,72,12,18,30,13,64,69,41,39,83,21,51,29
10124,Dahod,10407,74.2556823,22.8358786,Nat,68,38,67,23,63,32,67,90,85,14,67,35,30,45
10125,Dahod,10407,74.2556823,22.8358786,Vet,36,37,62,69,25,44,23,35,58,86,18,57,45,88
10126,Dahod,10407,74.2556823,22.8358786,Ene,13,69,23,81,48,22,44,80,73,83,58,53,90,36
10127,Dahod,10407,74.2556823,22.8358786,hom,47,35,70,60,54,76,86,10,62,81,89,69,71,57
10128,Dahod,10407,74.2556823,22.8358786,Tra,47,52,82,11,92,54,56,59,24,40,35,21,26,61
10129,Dahod,10407,74.2556823,22.8358786,Una,82,28,29,86,66,90,93,42,74,93,13,92,64,88
10130,Navsari,10407,72.9323831,20.952407,Ayu,43,51,15,58,40,31,33,82,81,62,15,48,79,66
10131,Navsari,10407,72.9323831,20.952407,Chi,11,83,70,71,39,27,46,60,18,92,84,61,21,52
10132,Navsari,10407,72.9323831,20.952407,Den,81,20,94,51,19,64,11,43,93,26,76,45,71,34
10133,Navsari,10407,72.9323831,20.952407,Allo,23,82,22,62,10,13,49,74,25,51,54,27,15,61
10134,Navsari,10407,72.9323831,20.952407,Nat,18,84,23,94,17,86,33,15,41,20,90,61,31,36
10135,Navsari,10407,72.9323831,20.952407,Vet,42,24,30,65,57,58,85,29,51,67,49,99,79,73
10136,Navsari,10407,72.9323831,20.952407,Ene,98,41,48,40,81,88,67,71,10,34,89,92,77,99
10137,Navsari,10407,72.9323831,20.952407,hom,83,49,72,33,25,39,16,48,91,94,27,54,56,51
10138,Navsari,10407,72.9323831,20.952407,Tra,89,57,82,81,69,12,88,94,78,71,84,35,22,48
10139,Navsari,10407,72.9323831,20.952407,Una,57,89,42,48,90,53,48,16,31,19,40,77,23,39
10140,Deesa,10407,72.1803348,24.2594977,Ayu,69,22,23,33,60,35,77,40,16,18,25,46,11,16
10141,Deesa,10407,72.1803348,24.2594977,Chi,71,67,56,82,22,77,62,96,43,78,75,50,76,29
10142,Deesa,10407,72.1803348,24.2594977,Den,91,20,45,58,59,88,72,59,52,41,62,91,78,88
10143,Deesa,10407,72.1803348,24.2594977,Allo,85,73,98,76,60,34,98,15,85,52,44,83,46,71
10144,Deesa,10407,72.1803348,24.2594977,Nat,60,56,71,34,23,94,95,87,11,83,47,68,81,34
10145,Deesa,10407,72.1803348,24.2594977,Vet,34,78,41,24,78,94,17,44,24,61,28,72,30,50
10146,Deesa,10407,72.1803348,24.2594977,Ene,22,62,10,70,74,36,10,94,99,98,78,76,25,74
10147,Deesa,10407,72.1803348,24.2594977,hom,81,41,21,16,39,57,29,84,78,73,43,16,77,78
10148,Deesa,10407,72.1803348,24.2594977,Tra,64,55,63,23,44,70,56,55,76,43,45,77,36,18
10149,Deesa,10407,72.1803348,24.2594977,Una,93,38,80,66,66,90,70,97,18,31,70,63,29,95
10150,Gandhidham,10407,70.131715,23.0718743,Ayu,43,36,20,10,52,91,68,50,91,97,48,29,79,22
10151,Gandhidham,10407,70.131715,23.0718743,Chi,75,82,78,96,10,58,27,57,74,53,66,16,85,69
10152,Gandhidham,10407,70.131715,23.0718743,Den,37,10,47,74,52,29,36,87,22,93,89,53,31,84
10153,Gandhidham,10407,70.131715,23.0718743,Allo,34,87,76,26,12,12,66,85,84,57,12,91,70,92
10154,Gandhidham,10407,70.131715,23.0718743,Nat,37,69,99,84,39,89,91,87,70,97,70,10,25,86
10155,Gandhidham,10407,70.131715,23.0718743,Vet,60,94,77,72,54,80,44,57,45,57,27,64,31,75
10156,Gandhidham,10407,70.131715,23.0718743,Ene,39,95,31,45,92,83,59,29,77,88,14,95,79,29
10157,Gandhidham,10407,70.131715,23.0718743,hom,41,90,62,99,13,56,77,11,64,65,94,37,37,74
10158,Gandhidham,10407,70.131715,23.0718743,Tra,52,10,64,51,86,31,89,96,61,81,58,26,65,80
10159,Gandhidham,10407,70.131715,23.0718743,Una,82,57,52,14,96,12,39,52,57,40,91,80,11,60
10160,Naroda,10407,72.6508299,23.0732586,Ayu,30,20,24,45,34,11,10,52,47,18,84,13,32,45
10161,Naroda,10407,72.6508299,23.0732586,Chi,12,59,82,68,80,43,51,84,36,41,83,59,57,98
10162,Naroda,10407,72.6508299,23.0732586,Den,80,99,38,44,67,82,95,99,27,16,60,97,41,80
10163,Naroda,10407,72.6508299,23.0732586,Allo,52,13,75,42,40,60,69,72,63,61,30,78,66,56
10164,Naroda,10407,72.6508299,23.0732586,Nat,57,46,49,70,12,74,72,94,56,51,34,78,68,15
10165,Naroda,10407,72.6508299,23.0732586,Vet,58,27,74,57,69,45,91,69,68,82,43,99,38,62
10166,Naroda,10407,72.6508299,23.0732586,Ene,14,49,83,12,83,80,34,16,56,29,16,97,69,52
10167,Naroda,10407,72.6508299,23.0732586,hom,57,31,79,65,56,57,99,32,91,38,72,15,90,84
10168,Naroda,10407,72.6508299,23.0732586,Tra,50,68,29,94,25,28,32,72,79,77,89,73,79,53
10169,Naroda,10407,72.6508299,23.0732586,Una,81,98,23,26,40,64,67,93,85,57,86,73,29,58
10170,Parnera,10407,72.9484275,20.5498176,Ayu,75,61,90,41,38,60,80,72,72,54,73,64,46,98
10171,Parnera,10407,72.9484275,20.5498176,Chi,27,44,53,64,40,71,83,91,54,60,41,76,47,85
10172,Parnera,10407,72.9484275,20.5498176,Den,95,90,51,29,16,19,38,63,56,98,60,63,24,32
10173,Parnera,10407,72.9484275,20.5498176,Allo,10,12,94,60,32,20,97,34,80,55,84,19,42,14
10174,Parnera,10407,72.9484275,20.5498176,Nat,90,43,21,63,40,97,94,96,20,97,63,46,59,27
10175,Parnera,10407,72.9484275,20.5498176,Vet,69,81,31,65,85,81,66,34,95,38,46,17,87,37
10176,Parnera,10407,72.9484275,20.5498176,Ene,54,86,39,94,84,38,30,76,15,87,22,14,75,22
10177,Parnera,10407,72.9484275,20.5498176,hom,56,15,19,27,85,67,46,72,49,54,84,62,55,69
10178,Parnera,10407,72.9484275,20.5498176,Tra,44,59,86,85,23,55,35,19,89,18,63,48,97,60
10179,Parnera,10407,72.9484275,20.5498176,Una,81,63,78,26,40,25,66,74,94,71,29,91,49,66
10180,Visavadar,10407,70.7534299,21.3417058,Ayu,85,28,19,94,59,33,17,48,87,23,15,47,62,29
10181,Visavadar,10407,70.7534299,21.3417058,Chi,97,49,92,89,51,36,46,70,48,65,73,58,88,58
10182,Visavadar,10407,70.7534299,21.3417058,Den,96,52,55,10,86,45,29,23,36,17,12,41,57,64
10183,Visavadar,10407,70.7534299,21.3417058,Allo,56,87,86,85,91,38,14,95,89,23,89,52,79,99
10184,Visavadar,10407,70.7534299,21.3417058,Nat,96,38,95,16,30,84,34,74,78,67,64,69,57,71
10185,Visavadar,10407,70.7534299,21.3417058,Vet,66,94,61,26,55,15,67,88,12,14,78,14,88,54
10186,Visavadar,10407,70.7534299,21.3417058,Ene,68,81,68,52,57,67,45,24,53,90,92,43,54,23
10187,Visavadar,10407,70.7534299,21.3417058,hom,30,26,50,46,20,64,44,97,14,86,34,76,73,90
10188,Visavadar,10407,70.7534299,21.3417058,Tra,15,52,77,47,69,96,52,63,40,58,31,11,33,29
10189,Visavadar,10407,70.7534299,21.3417058,Una,85,28,41,54,14,33,64,32,62,81,23,29,12,99
10190,Kachchh,10407,70.0,23.583333,Ayu,69,34,14,43,64,40,33,22,54,56,43,90,48,11
10191,Kachchh,10407,70.0,23.583333,Chi,96,64,28,25,21,49,35,45,13,22,50,91,26,73
10192,Kachchh,10407,70.0,23.583333,Den,78,41,47,89,91,88,60,45,21,10,39,92,61,39
10193,Kachchh,10407,70.0,23.583333,Allo,94,18,29,74,12,52,22,81,10,39,40,55,58,37
10194,Kachchh,10407,70.0,23.583333,Nat,76,35,24,42,68,96,84,25,15,43,96,80,28,62
10195,Kachchh,10407,70.0,23.583333,Vet,35,99,23,73,11,22,80,32,84,50,33,92,73,39
10196,Kachchh,10407,70.0,23.583333,Ene,22,74,67,55,41,77,20,27,30,47,40,39,73,73
10197,Kachchh,10407,70.0,23.583333,hom,19,70,29,21,31,12,96,24,68,21,17,44,94,86
10198,Kachchh,10407,70.0,23.583333,Tra,36,72,58,53,60,65,33,16,48,14,35,51,33,40
10199,Kachchh,10407,70.0,23.583333,Una,55,81,15,61,18,72,26,42,60,71,18,89,57,60
10200,Mandvi,10407,69.35081,22.8314482,Ayu,38,21,23,67,18,60,18,11,14,56,99,86,36,96
10201,Mandvi,10407,69.35081,22.8314482,Chi,40,43,36,34,96,63,66,31,20,46,18,79,32,49
10202,Mandvi,10407,69.35081,22.8314482,Den,26,74,41,64,55,48,15,54,71,31,31,37,87,39
10203,Mandvi,10407,69.35081,22.8314482,Allo,25,76,11,14,15,72,12,61,42,58,54,82,58,71
10204,Mandvi,10407,69.35081,22.8314482,Nat,51,77,18,39,52,44,55,56,77,59,14,27,86,24
10205,Mandvi,10407,69.35081,22.8314482,Vet,86,36,31,80,74,21,70,37,98,93,60,16,65,77
10206,Mandvi,10407,69.35081,22.8314482,Ene,32,65,25,16,74,33,26,69,76,46,82,77,20,86
10207,Mandvi,10407,69.35081,22.8314482,hom,15,88,31,26,30,31,62,31,95,87,19,71,91,47
10208,Mandvi,10407,69.35081,22.8314482,Tra,34,16,58,72,90,91,21,26,87,80,13,60,51,62
10209,Mandvi,10407,69.35081,22.8314482,Una,31,32,82,19,27,11,29,77,54,31,96,24,17,52
10210,Tapi,10407,75.44245,21.1787195,Ayu,89,45,16,63,42,21,69,50,55,39,58,90,58,54
10211,Tapi,10407,75.44245,21.1787195,Chi,50,83,79,56,82,45,49,34,14,21,56,67,29,48
10212,Tapi,10407,75.44245,21.1787195,Den,31,16,15,95,87,87,97,39,94,21,32,65,92,51
10213,Tapi,10407,75.44245,21.1787195,Allo,86,64,85,62,90,64,98,94,41,57,27,58,98,23
10214,Tapi,10407,75.44245,21.1787195,Nat,69,77,67,31,95,95,23,14,46,21,16,93,62,25
10215,Tapi,10407,75.44245,21.1787195,Vet,45,46,79,23,10,53,81,51,48,67,72,77,78,71
10216,Tapi,10407,75.44245,21.1787195,Ene,36,86,99,67,60,95,55,86,98,58,41,74,73,54
10217,Tapi,10407,75.44245,21.1787195,hom,48,72,93,75,38,94,23,60,33,31,78,27,48,29
10218,Tapi,10407,75.44245,21.1787195,Tra,53,46,46,60,19,49,88,22,93,63,39,86,49,85
10219,Tapi,10407,75.44245,21.1787195,Una,70,66,55,94,71,30,42,49,21,21,97,90,60,95
10220,Upleta,10407,70.2821426,21.7466811,Ayu,81,31,43,29,96,57,78,27,30,35,83,67,45,73
10221,Upleta,10407,70.2821426,21.7466811,Chi,88,18,10,31,20,20,42,92,55,71,64,42,39,78
10222,Upleta,10407,70.2821426,21.7466811,Den,61,20,11,79,86,57,15,96,23,50,70,70,61,37
10223,Upleta,10407,70.2821426,21.7466811,Allo,19,35,82,35,29,22,54,66,70,34,24,73,96,62
10224,Upleta,10407,70.2821426,21.7466811,Nat,72,64,13,26,41,73,14,89,90,18,60,68,95,70
10225,Upleta,10407,70.2821426,21.7466811,Vet,59,27,94,60,11,36,28,62,30,12,62,40,53,62
10226,Upleta,10407,70.2821426,21.7466811,Ene,54,81,83,72,67,43,90,63,97,38,69,18,42,32
10227,Upleta,10407,70.2821426,21.7466811,hom,67,26,42,59,27,17,23,89,68,38,73,42,28,63
10228,Upleta,10407,70.2821426,21.7466811,Tra,44,47,79,95,34,38,50,32,79,11,65,16,30,81
10229,Upleta,10407,70.2821426,21.7466811,Una,91,57,95,75,80,72,12,85,71,83,49,85,89,82
10230,Dholka,10407,72.4411863,22.726607,Ayu,70,31,39,39,29,85,22,65,96,20,31,76,86,72
10231,Dholka,10407,72.4411863,22.726607,Chi,27,80,89,99,72,91,86,56,25,27,75,35,78,85
10232,Dholka,10407,72.4411863,22.726607,Den,22,78,86,93,60,78,32,71,14,99,57,49,22,15
10233,Dholka,10407,72.4411863,22.726607,Allo,56,27,62,58,47,71,66,56,48,19,39,31,39,61
10234,Dholka,10407,72.4411863,22.726607,Nat,44,82,69,39,74,98,45,34,34,25,56,52,17,46
10235,Dholka,10407,72.4411863,22.726607,Vet,31,62,56,35,83,46,17,59,96,88,61,70,60,91
10236,Dholka,10407,72.4411863,22.726607,Ene,16,59,96,34,19,17,93,35,10,83,24,95,40,67
10237,Dholka,10407,72.4411863,22.726607,hom,35,98,71,39,34,41,68,23,71,60,22,22,76,38
10238,Dholka,10407,72.4411863,22.726607,Tra,93,77,84,98,71,24,61,98,58,49,94,30,28,65
10239,Dholka,10407,72.4411863,22.726607,Una,94,59,50,97,97,23,66,92,71,53,70,70,89,92
10240,Savli,10407,23.3157775,55.9340823,Ayu,28,95,88,84,29,78,72,47,80,61,74,44,97,20
10241,Savli,10407,23.3157775,55.9340823,Chi,50,39,52,12,28,40,14,49,29,59,71,50,66,71
10242,Savli,10407,23.3157775,55.9340823,Den,65,15,47,93,67,81,51,50,68,91,16,18,32,27
10243,Savli,10407,23.3157775,55.9340823,Allo,69,83,27,63,83,49,20,24,67,10,36,19,99,33
10244,Savli,10407,23.3157775,55.9340823,Nat,18,35,75,96,41,10,75,23,71,39,58,87,88,21
10245,Savli,10407,23.3157775,55.9340823,Vet,33,87,12,30,74,17,78,43,29,74,65,70,11,61
10246,Savli,10407,23.3157775,55.9340823,Ene,25,68,71,20,69,71,18,71,62,30,99,85,99,93
10247,Savli,10407,23.3157775,55.9340823,hom,34,97,99,75,60,45,25,12,61,45,38,22,97,98
10248,Savli,10407,23.3157775,55.9340823,Tra,79,63,35,56,31,51,87,60,15,30,49,61,75,51
10249,Savli,10407,23.3157775,55.9340823,Una,71,36,90,57,50,79,22,66,76,66,93,89,69,61
10250,Gondal,10407,70.7849752761015,21.9349644,Ayu,97,81,86,42,84,28,37,25,41,31,55,45,15,87
10251,Gondal,10407,70.7849752761015,21.9349644,Chi,10,85,86,32,41,91,22,35,34,43,91,43,58,49
10252,Gondal,10407,70.7849752761015,21.9349644,Den,89,22,43,66,35,91,95,10,42,88,45,36,92,35
10253,Gondal,10407,70.7849752761015,21.9349644,Allo,15,52,53,62,70,71,91,32,24,16,13,81,64,61
10254,Gondal,10407,70.7849752761015,21.9349644,Nat,89,43,34,92,68,41,25,66,27,82,43,68,63,35
10255,Gondal,10407,70.7849752761015,21.9349644,Vet,32,28,87,47,98,77,61,26,76,62,32,16,54,34
10256,Gondal,10407,70.7849752761015,21.9349644,Ene,80,60,15,46,74,36,45,25,82,99,13,59,51,99
10257,Gondal,10407,70.7849752761015,21.9349644,hom,70,89,16,74,57,94,68,91,19,84,78,90,11,80
10258,Gondal,10407,70.7849752761015,21.9349644,Tra,27,22,74,55,55,55,24,61,41,89,99,30,52,89
10259,Gondal,10407,70.7849752761015,21.9349644,Una,76,25,83,61,33,26,83,91,68,34,54,77,34,61
10260,Bhachau,10407,70.3507333,23.3040626,Ayu,89,26,20,66,76,84,59,64,99,56,89,22,43,19
10261,Bhachau,10407,70.3507333,23.3040626,Chi,27,18,52,40,36,29,13,82,15,24,79,67,31,75
10262,Bhachau,10407,70.3507333,23.3040626,Den,26,87,63,49,62,88,14,88,28,70,10,47,23,81
10263,Bhachau,10407,70.3507333,23.3040626,Allo,54,79,80,13,30,22,97,97,69,28,89,91,17,48
10264,Bhachau,10407,70.3507333,23.3040626,Nat,49,33,52,31,60,82,71,79,72,30,34,30,60,38
10265,Bhachau,10407,70.3507333,23.3040626,Vet,53,33,95,27,70,47,63,87,42,10,35,59,70,66
10266,Bhachau,10407,70.3507333,23.3040626,Ene,72,92,59,97,74,33,15,35,23,19,70,25,82,61
10267,Bhachau,10407,70.3507333,23.3040626,hom,68,18,79,36,39,76,80,27,24,78,41,71,58,28
10268,Bhachau,10407,70.3507333,23.3040626,Tra,57,84,36,55,45,35,83,67,12,94,76,73,14,64
10269,Bhachau,10407,70.3507333,23.3040626,Una,69,96,92,26,48,75,34,17,42,19,13,34,48,44
10270,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Ayu,14,46,60,65,51,23,69,71,88,49,30,94,96,33
10271,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Chi,92,27,74,15,95,58,25,24,91,72,54,59,61,18
10272,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Den,59,63,41,16,53,88,28,30,63,51,69,31,60,71
10273,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Allo,94,81,13,19,38,39,86,78,61,68,55,73,83,16
10274,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Nat,46,81,21,19,90,47,47,34,55,64,45,63,51,55
10275,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Vet,38,67,44,62,73,28,95,28,68,40,15,31,26,11
10276,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Ene,43,87,59,69,15,56,84,10,13,61,75,28,36,49
10277,Vallabh Vidyanagar,10407,72.9300516,22.5516264,hom,43,38,14,91,50,16,94,85,53,92,93,57,69,50
10278,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Tra,90,45,60,93,63,70,97,40,73,85,73,51,47,25
10279,Vallabh Vidyanagar,10407,72.9300516,22.5516264,Una,68,55,59,50,67,68,76,56,17,88,34,88,25,92
10280,Bardoli,10407,73.1135988,21.1220023,Ayu,97,29,40,35,11,58,73,86,94,81,39,44,89,14
10281,Bardoli,10407,73.1135988,21.1220023,Chi,23,88,23,13,77,39,49,16,41,15,42,46,25,85
10282,Bardoli,10407,73.1135988,21.1220023,Den,40,12,27,86,19,75,88,73,55,28,90,37,35,57
10283,Bardoli,10407,73.1135988,21.1220023,Allo,94,33,74,45,91,26,60,61,84,69,17,59,34,10
10284,Bardoli,10407,73.1135988,21.1220023,Nat,85,19,39,82,17,59,91,87,47,68,88,40,20,15
10285,Bardoli,10407,73.1135988,21.1220023,Vet,29,99,72,83,15,47,54,51,33,70,65,87,77,28
10286,Bardoli,10407,73.1135988,21.1220023,Ene,94,71,69,87,89,93,86,33,44,37,24,87,53,55
10287,Bardoli,10407,73.1135988,21.1220023,hom,64,26,10,31,32,13,47,68,18,93,72,23,96,44
